census_tract,ct_population,ct_prct_white,ct_prct_black,ct_prct_asian,ct_prct_hispanic,ct_prct_age_5_9,ct_prct_age_10_14,ct_prct_age_15_19,ct_prct_age_20_24,ct_prct_age_25_34,ct_prct_age_35_44,ct_prct_age_45_54,ct_prct_age_55_59,ct_prct_age_60_64,ct_prct_age_65_74,ct_prct_age_75_84,ct_prct_age_85_plus,ct_median_inc,ct_prct_inc_less_than_10,ct_prct_inc_10_15,ct_prct_inc_15_25,ct_prct_inc_25_35,ct_prct_inc_35_50,ct_prct_inc_50_75,ct_prct_inc_75_100,ct_prct_inc_100_150,ct_prct_inc_150_200,ct_prct_inc_200_plus,ct_prct_less_than_9th,ct_prct_9th_12th,ct_prct_high_school,ct_prct_some_college,ct_prct_associates,ct_prct_bachelors,ct_prct_grad,ct_prct_high_school_plus,ct_prct_bachelors_plus,ct_prct_occupied,ct_prct_vacant,ct_prct_home_owner_vacancy,ct_prct_renter_vacancy,ct_prct_home_owner_occupied,ct_prct_renter_occupied
51059480802,3719,0.548265662812584,0.05727346060769024,0.29120731379403064,0.12422694272653939,0.05996235547190105,0.050551223447163215,0.0747512772250605,0.07233127184727077,0.0634579187953751,0.1379403065340145,0.16698037106749125,0.13901586447969885,0.08389351976337725,0.04544232320516268,0.08147351438558752,0.024200053777897284,136797,0,0.007358351729212656,0.0235467255334805,0.044885945548197206,0.05739514348785872,0.09860191317144959,0.11331861662987491,0.2119205298013245,0.18395879323031641,0.25901398086828553,0.024554455445544555,0.034851485148514855,0.07366336633663366,0.10257425742574257,0.050693069306930696,0.3671287128712871,0.3465346534653465,0.9405940594059405,0.7136633663366336,0.9741935483870968,0.025806451612903226,0,0,0.5982339955849889,0.40176600441501104
51059480901,7261,0.48257815727861175,0.05233438920258918,0.17256576229169535,0.4643988431345545,0.08979479410549511,0.07492080980581187,0.06362759950420052,0.07326814488362485,0.07505853188266079,0.11251893678556672,0.15328467153284672,0.11582426662994078,0.0590827709681862,0.06596887481063214,0.06555570858008539,0.03746040490290593,109469,0.017791732077446363,0.0141287284144427,0.038199895342752484,0.06645735217163788,0.09523809523809523,0.10622710622710622,0.10308738880167452,0.25693354264782836,0.1250654107796965,0.17687074829931973,0.09566946531153336,0.08064516129032258,0.22735307114449846,0.09412284577993814,0.059434379142730885,0.2540874944763588,0.18868758285461776,0.8236853733981441,0.4427750773309766,0.9730142566191446,0.0269857433808554,0,0.040999999999999995,0.6844583987441131,0.315541601255887
51059480902,4078,0.6007846983815596,0.08803334968121629,0.1733692986758215,0.3808239333006376,0.058852378616969105,0.06939676311917607,0.05272192251103482,0.0392349190779794,0.04242275625306523,0.18832761157430114,0.15571358509073074,0.17949975478175575,0.0537027954879843,0.06792545365375184,0.07184894556154978,0.015939185875429134,91500,0.011938202247191011,0,0.042837078651685394,0.028089887640449437,0.18398876404494383,0.14817415730337077,0.12289325842696629,0.18609550561797752,0.15589887640449437,0.12008426966292135,0.06418357166611241,0.11207183239108746,0.26704356501496507,0.1366810774858663,0.03658131027602261,0.23245759893581644,0.1509810442301297,0.8237445959428001,0.3834386431659461,0.948069241011984,0.05193075898801598,0.01,0,0.5056179775280899,0.4943820224719101
51059480903,4303,0.5470601905647223,0.10736695328840344,0.2753892633046712,0.3386009760632117,0.09063444108761329,0.07483151289797815,0.03927492447129909,0.05554264466651174,0.12038112944457355,0.22356495468277945,0.1278178015338136,0.09295840111550081,0.06739484080873809,0.03997211247966535,0.042993260515919125,0.024633976295607717,97986,0.018842530282637954,0.02826379542395693,0.05787348586810229,0.09421265141318977,0.039703903095558546,0.11911170928667564,0.16150740242261102,0.24831763122476447,0.15343203230148048,0.07873485868102288,0.08180112570356472,0.09380863039399624,0.17110694183864916,0.08893058161350845,0.03414634146341464,0.2896810506566604,0.24052532833020637,0.824390243902439,0.5302063789868668,0.9630589760207389,0.03694102397926118,0.042,0,0.4165545087483176,0.5834454912516823
51059481000,6403,0.4568171169764173,0.1435264719662658,0.22645634858660002,0.4043417148211776,0.0787131032328596,0.09401842886147119,0.07059191004216774,0.05310010932375449,0.05403717007652663,0.2553490551304076,0.1513353115727003,0.11822583164141809,0.05653599875058566,0.01842886147118538,0.03654536935811339,0.005153834140246759,85724,0.016613076098606645,0,0.04930332261521972,0.03965702036441586,0.05627009646302251,0.24758842443729903,0.2127545551982851,0.20257234726688103,0.10664523043944266,0.06859592711682744,0.1305602308247175,0.06251502765087762,0.14642943015147872,0.15700889636931956,0.057225294541957204,0.2887713392642462,0.15748978119740323,0.8069247415244049,0.44626112046164945,0.9588900308324769,0.041109969167523124,0.012,0.048,0.4946409431939979,0.5053590568060021
51059481101,2597,0.2683865999229881,0.2137081247593377,0.4536003080477474,0.06546014632268002,0.10627647285329227,0.05159799768964189,0.026184058529072005,0.02117828263380824,0.04351174432036966,0.3534847901424721,0.17828263380824028,0.1313053523296111,0.02194840200231036,0.05198305737389295,0.0015402387370042356,0.009241432422025414,101552,0.015246636771300448,0.010762331838565023,0,0.021524663677130046,0.11121076233183856,0.13452914798206278,0.15605381165919283,0.3434977578475336,0.13004484304932734,0.07713004484304933,0.0046130189646335215,0.057919015889287544,0.05433111225012814,0.11071245515120451,0.04100461301896463,0.3649410558687852,0.3664787288569964,0.9374679651460789,0.7314197847257816,0.9538066723695466,0.046193327630453376,0,0,0.23497757847533632,0.7650224215246637
51059481102,3944,0.3078093306288032,0.12170385395537525,0.5182555780933062,0.07429006085192698,0.08088235294117647,0.08975659229208925,0.06389452332657201,0.033468559837728194,0.06871196754563895,0.2421399594320487,0.23047667342799188,0.10598377281947262,0.03498985801217039,0.02129817444219067,0.014705882352941176,0.013691683569979716,122659,0.014976174268209666,0,0.02450646698434309,0.0040844111640571815,0.044928522804629,0.1102791014295439,0.1865214431586113,0.2968005445881552,0.17767188563648742,0.14023144996596323,0.02102446483180428,0.027140672782874617,0.0871559633027523,0.06689602446483181,0.04931192660550459,0.3967889908256881,0.3516819571865443,0.9518348623853211,0.7484709480122325,0.9715608465608465,0.028439153439153438,0,0,0.20966643975493532,0.7903335602450646
51059481103,3628,0.3260749724366042,0.2191289966923925,0.3960859977949283,0.1904630650496141,0.0934399117971334,0.13037486218302094,0.05237045203969129,0.06174200661521499,0.0201212789415656,0.11190738699007717,0.20865490628445424,0.1645534729878721,0.047960308710033074,0.017916207276736495,0.030871003307607496,0.03224917309812569,93606,0.017691659646166806,0.015164279696714406,0.11373209772535804,0.02948609941027801,0.07160909856781802,0.12384161752316765,0.16596461668070767,0.21061499578770007,0.12552653748946924,0.12636899747262004,0.021897810218978103,0.0364963503649635,0.21983683984542723,0.10476599398883642,0.0579647917561185,0.31000429368827825,0.24903392013739803,0.9416058394160584,0.5590382138256763,0.9480830670926518,0.051916932907348244,0.019,0,0.3984835720303286,0.6015164279696714
51059481104,3164,0.3293299620733249,0.0881795195954488,0.4971554993678888,0.027496839443742097,0.0777496839443742,0.143173198482933,0.07079646017699115,0.022439949431099875,0.07743362831858407,0.16466498103666244,0.23925410872313527,0.13621997471554995,0.02370417193426043,0.018331226295828066,0.017699115044247787,0.005372945638432364,101838,0.035211267605633804,0,0.03433098591549296,0,0.05369718309859155,0.14172535211267606,0.2130281690140845,0.2517605633802817,0.14964788732394366,0.12059859154929578,0,0.006233766233766234,0.09454545454545454,0.12623376623376623,0.04415584415584416,0.3994805194805195,0.32935064935064934,0.9937662337662337,0.7288311688311688,0.9726027397260274,0.0273972602739726,0,0.038,0.2869718309859155,0.7130281690140845
51059481105,5414,0.5068341337273735,0.07148134466198744,0.3707055781307721,0.04155892131510898,0.05005541189508681,0.06372367934983376,0.08810491318803103,0.09013668267454747,0.05541189508681197,0.07554488363502032,0.1509050609530846,0.16014037680088658,0.11174732175840414,0.06723309937199852,0.0685260435906908,0.01699298115995567,204521,0.014527845036319613,0,0,0.006658595641646489,0.02602905569007264,0.004842615012106538,0.06476997578692494,0.16283292978208233,0.1973365617433414,0.5230024213075061,0.008208321539767903,0.009906594961788848,0.04783470138692329,0.09623549391452024,0.0455703368242287,0.3305972261534107,0.4616473252193603,0.9818850834984433,0.79224455137277106,0.9939831528279182,0.006016847172081829,0,0,0.9049636803874092,0.0950363196125908
51059481106,5437,0.707559315799154,0.04267059039911716,0.20673165348537798,0.05591318741953283,0.07393783336398749,0.0538900128747471,0.08993930476365643,0.07467353319845503,0.04469376494390289,0.08828398013610447,0.11237814971491632,0.17509656060327386,0.089019679970572,0.06952363435718227,0.0844215560051499,0.023910244620194962,183030,0.03561004086398132,0.00642148277875073,0.01576182136602452,0,0.03210741389375365,0.03152364273204904,0.06830122591943957,0.14477524810274373,0.23467600700525393,0.4308231173380035,0,0.02025527192008879,0.09406215316315206,0.09600443951165372,0.03995560488346282,0.36126526082130966,0.38845726970033295,0.9797447280799112,0.7497225305216426,1,0,0,0,0.9357851722124927,0.0642148277875073
51059481201,1154,0.6559792027729636,0.14731369150779897,0.16291161178509533,0.02772963604852686,0.05285961871750433,0.07365684575389948,0.036395147313691506,0.05979202772963605,0.04072790294627383,0.0831889081455806,0.12131715771230503,0.1681109185441941,0.1022530329289428,0.11438474870017332,0.11005199306759099,0.033795493934142114,181250,0,0,0,0.0234375,0.033854166666666664,0.06510416666666667,0.049479166666666664,0.1953125,0.20833333333333334,0.4244791666666667,0.01411764705882353,0.02588235294117647,0.08823529411764706,0.08705882352941176,0.03176470588235294,0.37529411764705883,0.3776470588235294,0.96,0.7529411764705882,1,0,0,0,0.8776041666666666,0.12239583333333333
51059481202,6088,0.5504270696452037,0.21008541392904073,0.09346254927726676,0.3385348226018397,0.10036136662286466,0.051248357424441525,0.07818659658344283,0.058147174770039424,0.05601182654402102,0.16869250985545334,0.1366622864651774,0.13567674113009198,0.06767411300919843,0.04697766097240473,0.08426412614980289,0.009362680683311432,93059,0.012151898734177215,0.015189873417721518,0.10227848101265823,0.08253164556962025,0.09518987341772152,0.09417721518987342,0.12354430379746835,0.18430379746835443,0.10481012658227848,0.1858227848101266,0.0643465197796695,0.07035553329994992,0.23635453179769655,0.1214321482223335,0.0443164747120681,0.2661492238357536,0.1970455683525288,0.8652979469203805,0.4631947921882824,0.9657701711491442,0.034229828850855744,0.033,0.024,0.5934177215189873,0.40658227848101264
51059481400,7204,0.6854525263742365,0.09300388672959467,0.138811771238201,0.06524153248195447,0.05899500277623543,0.0556635202665186,0.04858411993337035,0.05843975569128262,0.046501943364797335,0.13797890061077178,0.12257079400333148,0.14464186563020545,0.04886174347584675,0.0841199333703498,0.07232093281510273,0.09439200444197668,128932,0.0360691939639308,0.013986013986013986,0.0360691939639308,0.02834008097165992,0.0493191019506809,0.10011041589988959,0.11188811188811189,0.23481781376518218,0.15016562384983437,0.23923444976076555,0.016122913505311077,0.02712443095599393,0.1253793626707132,0.15003793626707132,0.028831562974203338,0.29704097116843703,0.3554628224582701,0.956752655538695,0.6525037936267072,0.9858490566037735,0.014150943396226415,0.006,0,0.7449392712550608,0.2550607287449393
51059481500,2252,0.8392539964476021,0.02930728241563055,0.11145648312611012,0.03596802841918295,0.023090586145648313,0.07282415630550622,0.10435168738898756,0.03241563055062167,0.02930728241563055,0.053730017761989345,0.11101243339253997,0.163854351687389,0.09547069271758436,0.06571936056838366,0.15719360568383658,0.08081705150976909,191250,0.006321112515802781,0.006321112515802781,0.012642225031605562,0.017699115044247787,0.006321112515802781,0.09987357774968394,0.08849557522123894,0.13527180783817952,0.13780025284450062,0.4892541087231353,0.009626955475330927,0.022262334536702767,0.05956678700361011,0.11010830324909747,0.032490974729241874,0.3303249097472924,0.43561973525872444,0.9681107099879663,0.7659446450060169,0.9875156054931336,0.012484394506866416,0.013000000000000001,0,0.9759797724399494,0.02402022756005057
51059481600,3414,0.8687756297598125,0,0.08875219683655536,0.07908611599297012,0.049502050380785,0.061804335090802576,0.10281195079086115,0.08025776215582894,0.04481546572934974,0.02870533099004101,0.09988283538371412,0.18248388986526068,0.10251903925014645,0.058875219683655534,0.12478031634446397,0.04979496192149971,NA,0.01833180568285976,0.01466544454628781,0.011915673693858845,0.01466544454628781,0,0.01924839596700275,0.01924839596700275,0.12007332722273144,0.14023831347387716,0.6416131989000916,0.007978723404255319,0.0031028368794326243,0.028368794326241134,0.07579787234042554,0.020390070921985817,0.35106382978723405,0.5132978723404256,0.9889184397163121,0.8643617021276596,0.9900181488203267,0.009981851179673321,0.01,0,0.9789184234647113,0.021081576535288724
51059481701,6342,0.7715231788079471,0.023178807947019868,0.16272469252601704,0.03721223588773258,0.03926206244087039,0.05912961210974456,0.09602649006622517,0.09555345316934721,0.033743298643960896,0.07000946073793755,0.10391043834752443,0.16051718700725323,0.07568590350047304,0.08372753074739829,0.12787764112267425,0.04730368968779565,212045,0.007739938080495356,0,0.005675954592363261,0.017543859649122806,0.009287925696594427,0.04024767801857585,0.07327141382868937,0.16047471620227038,0.13570691434468524,0.5500515995872033,0.010258801585451154,0.002098391233387736,0.08323618559104687,0.12193984611797622,0.027045931452553042,0.3562602005129401,0.39916064350664493,0.9876428071811612,0.755420844019585,0.9719157472417251,0.028084252758274825,0.004,0,0.956140350877193,0.043859649122807015
51059481702,4556,0.5899912203687445,0.0649692712906058,0.30597014925373134,0.059043020193151885,0.058604038630377525,0.07726075504828797,0.07638279192273925,0.046312554872695345,0.053994732221246705,0.16154521510096576,0.20500438981562774,0.12796312554872696,0.06913959613696224,0.033801580333625986,0.06650570676031607,0.018217734855136083,108448,0.009287925696594427,0.010319917440660475,0.016511867905056758,0.07533539731682147,0.1042311661506708,0.0629514963880289,0.14138286893704852,0.22858617131062953,0.14860681114551083,0.20278637770897834,0.015644955300127713,0.0028735632183908046,0.11047254150702426,0.1165389527458493,0.03065134099616858,0.38409961685823757,0.3397190293742018,0.9814814814814815,0.7238186462324393,0.9685157421289355,0.031484257871064465,0,0.04,0.6929824561403509,0.30701754385964913
51059481900,6224,0.6569730077120822,0.13158740359897173,0.17561053984575836,0.06973007712082262,0.04129177377892031,0.05462724935732648,0.06715938303341902,0.0580012853470437,0.07937017994858611,0.12339331619537275,0.13110539845758354,0.12933804627249357,0.09045629820051414,0.08531491002570694,0.08258354755784061,0.042416452442159386,130216,0.037349933303690526,0.006669630947087594,0.022232103156958647,0.06002667852378835,0.11960871498443752,0.06447309915518008,0.09115162294353046,0.1676300578034682,0.12405513561582926,0.30680302356602934,0.03215434083601286,0.010564997703261369,0.14400551217271473,0.09370693615066605,0.05420303169499311,0.3566835094166284,0.3086816720257235,0.9572806614607258,0.6653651814423519,0.9644082332761578,0.0355917667238422,0,0,0.5762561138283682,0.42374388617163183
51059482001,4671,0.8092485549132948,0.031042603296938556,0.11517876257760651,0.05394990366088632,0.056733033611646326,0.06529651038321559,0.07385998715478484,0.05266538214515093,0.027403125669021623,0.09633911368015415,0.12502676086491116,0.16912866623849282,0.08734746307000642,0.09826589595375723,0.10747163348319418,0.034896167844144725,195938,0,0.006543723973825104,0.02379535990481856,0.00892325996430696,0,0.030933967876264127,0.12314098750743604,0.1457465794170137,0.18084473527662107,0.48007138607971445,0,0.003252513305736251,0.04169130691898285,0.08456534594914251,0.03282081608515671,0.39414547604967476,0.4435245416913069,0.9967474866942637,0.8376700177409817,0.9761904761904762,0.023809523809523808,0,0.23800000000000002,0.9524092801903629,0.04759071980963712
51059482002,3266,0.8282302510716473,0.03061849357011635,0.07930189834660134,0.018064911206368647,0.05235762400489896,0.04837721984078383,0.03919167176974893,0.006429883649724434,0.04715248009797918,0.13196570728720147,0.13472137170851195,0.14237599510104104,0.1056338028169014,0.10073484384568279,0.11145131659522352,0.06276791181873852,121530,0.017311021350259664,0.015579919215233698,0.0051933064050779,0.026543566070398154,0.03866128101557992,0.12117714945181765,0.1736872475476053,0.26255049047893825,0.10963646855164455,0.2296595499134449,0.00721336370539104,0.003416856492027335,0.059605163249810175,0.0774487471526196,0.03644646924829157,0.38572513287775245,0.4301442672741078,0.9893697798025817,0.8158694001518603,0.9537699504678041,0.04623004953219593,0,0.047,0.673398730525101,0.32660126947489904
51059482100,3507,0.6053607071571143,0.16909039064727688,0.07499287140005703,0.22554890219560877,0.06301682349586542,0.09666381522668947,0.04362703165098375,0.04818933561448532,0.07784431137724551,0.13259195893926431,0.13572854291417166,0.11719418306244654,0.07613344739093242,0.05731394354148845,0.0932420872540633,0.052751639577986884,91198,0.09704060564349622,0.02477632484514797,0.042670337233310394,0.042670337233310394,0.07501720578114246,0.10736407432897453,0.1582931865106676,0.1899518238128011,0.13007570543702685,0.1321403991741225,0.03741496598639456,0.021683673469387755,0.10884353741496598,0.14583333333333334,0.07653061224489796,0.29889455782312924,0.31079931972789115,0.9409013605442177,0.6096938775510204,0.9260675589547482,0.07393244104525175,0,0.08199999999999999,0.6613902271163111,0.33860977288368893
51059482201,2534,0.6101026045777427,0.17995264404104183,0.11602209944751381,0.26243093922651933,0.08997632202052092,0.06827150749802684,0.037095501183898975,0.04853985793212313,0.09194948697711129,0.18310970797158643,0.15627466456195738,0.11957379636937648,0.04538279400157853,0.05445935280189424,0.05485398579321231,0.04814522494080505,85417,0.03806584362139918,0.021604938271604937,0.07098765432098765,0.050411522633744855,0.07098765432098765,0.14300411522633744,0.20164609053497942,0.20987654320987653,0.12037037037037036,0.07304526748971193,0.058823529411764705,0.049910873440285206,0.15210932857991682,0.1776589423648247,0.026737967914438502,0.3095662507427213,0.2251931075460487,0.8912655971479501,0.5347593582887701,0.8624667258207631,0.13753327417923691,0,0.09699999999999999,0.21810699588477367,0.7818930041152263
51059482202,4140,0.7292270531400966,0.11231884057971014,0.1108695652173913,0.06497584541062802,0.06570048309178744,0.022705314009661835,0.03961352657004831,0.014734299516908212,0.03599033816425121,0.21328502415458936,0.17101449275362318,0.08043478260869565,0.06570048309178744,0.05531400966183575,0.12270531400966184,0.09396135265700484,121023,0.07047443574389682,0.019806540764624597,0,0.04467987102717642,0.04698295716259788,0.10363887609396591,0.13357899585444497,0.25656379548595115,0.16075541225241824,0.163519115614924,0.03852941176470588,0.011764705882352941,0.06147058823529412,0.12147058823529412,0.03441176470588235,0.40911764705882353,0.32323529411764707,0.9497058823529412,0.7323529411764705,0.8567482241515391,0.14325177584846094,0.076,0.11900000000000001,0.42929525564256105,0.570704744357439
51059482203,4431,0.8679756262694651,0.04626495147822162,0.07357255698487926,0.04829609568946062,0.037011961182577297,0.04739336492890995,0.027533288196795305,0.002708192281651997,0.0315955766192733,0.1837057097720605,0.17558113292710448,0.15504400812457683,0.05958023019634394,0.0954637779282329,0.12164296998420221,0.04649063416835929,143125,0.05248397435897436,0.006009615384615385,0.015625,0.024839743589743588,0.03685897435897436,0.06009615384615385,0.09655448717948718,0.23317307692307693,0.1594551282051282,0.31490384615384615,0,0.0021147237642083,0.05604017975151996,0.07850911974623315,0.023790642347343377,0.42876024319323286,0.4107850911974623,0.9978852762357917,0.8395453343906952,0.9020599927719551,0.09794000722804481,0.038,0,0.4579326923076923,0.5420673076923077
51059482301,4767,0.8372141808265157,0.01804069645479337,0.10237046360394378,0.12796307950492972,0.0644010908328089,0.04573106775749947,0.02999790224459828,0.03146633102580239,0.03629116844975876,0.1329976924690581,0.15418502202643172,0.12649465072372562,0.08223201174743025,0.08286133836794629,0.15460457310677575,0.049297251940423746,137396,0.01602136181575434,0,0.021361815754339118,0.010235870048954161,0.059635068980863376,0.09034267912772585,0.09568313306631064,0.22696929238985314,0.22474410324877614,0.25500667556742324,0.008209745762711865,0,0.048728813559322036,0.08792372881355932,0.08289194915254237,0.4022775423728814,0.3699682203389831,0.9917902542372882,0.7722457627118644,1,0,0,0,0.803293279928794,0.19670672007120604
51059482302,4787,0.5700856486317109,0.2533946104031753,0.10236055984959265,0.25402130770837683,0.07499477752245666,0.06684771255483601,0.05138917902653019,0.08272404428660957,0.08669312721955295,0.20534781700438687,0.18048882389805723,0.11301441403801964,0.051806977229997914,0.03154376436181324,0.03822853561729685,0.015040735324838104,66725,0.043530113297555156,0.0041741204531902205,0.06141920095408467,0.08050089445438283,0.19558735837805605,0.15444245676803817,0.16696481812760883,0.1794871794871795,0.07990459153249851,0.03398926654740608,0.0901343821697804,0.07931825630940675,0.14716486397902326,0.16093084234677155,0.08489019993444773,0.30416256964929533,0.133398885611275,0.8305473615208129,0.43756145526057033,0.9249862107004965,0.07501378929950359,0,0.057,0.35062611806797855,0.6493738819320215
51059482303,3571,0.8454214505740689,0.029683562027443294,0.06104732567908149,0.05572668720246429,0.04452534304116494,0.07812937552506301,0.03416409969196304,0.043405208625035004,0.023242789134696164,0.13189582749929993,0.16577989358723047,0.1290954914589751,0.08821058527023243,0.06440772892747129,0.1377765331839821,0.04536544385326239,127759,0.011269276393831554,0.011269276393831554,0.06109134045077105,0.010676156583629894,0.05338078291814947,0.11684460260972716,0.11091340450771056,0.2918149466192171,0.1423487544483986,0.1903914590747331,0.0144248106743599,0.003606202668589975,0.06130544536602957,0.14965741074648395,0.04038946988820772,0.3992066354129102,0.33141002524341867,0.9819689866570501,0.7306166606563289,0.9639794168096055,0.036020583190394515,0,0,0.7366548042704626,0.26334519572953735
51059482400,2235,0.8308724832214766,0.008948545861297539,0.10782997762863535,0.046085011185682326,0.04563758389261745,0.11364653243847875,0.08635346756152125,0.035794183445190156,0.03445190156599553,0.05727069351230425,0.11543624161073826,0.16017897091722594,0.0796420581655481,0.07785234899328859,0.13109619686800894,0.04742729306487696,234500,0.022606382978723406,0,0.007978723404255319,0,0.017287234042553192,0.09042553191489362,0.05319148936170213,0.10106382978723404,0.09707446808510638,0.6103723404255319,0.004578155657292348,0.0013080444735120995,0.04774362328319163,0.09483322432962721,0.04774362328319163,0.30739045127534337,0.49640287769784175,0.9941137998691956,0.8037933289731851,0.9855832241153342,0.014416775884665793,0,0,0.9960106382978723,0.003989361702127659
51059482501,10699,0.41377698850359845,0.17590429012057202,0.3659220487896065,0.10234601364613516,0.09253201233760165,0.08926067856809047,0.0712216094962146,0.023179736423964856,0.05075240676698757,0.2385269651369287,0.20497242732965698,0.12029161603888214,0.025422936723058228,0.03719973829329844,0.02560987008131601,0.009907467987662398,116989,0.021355848025825675,0.003973181028060591,0.02433573379687112,0.05338962006456419,0.033027067295753665,0.10851750682890489,0.18475291780481748,0.23466600446982866,0.1316116215545071,0.20437049913086666,0.004860436050548535,0.023607832245521456,0.13262046937925287,0.08026662963477295,0.06151923343980003,0.38258575197889183,0.3145396472712123,0.97153173170393,0.6971253992501042,0.9108798914272789,0.08912010857272111,0,0.078,0.2513037000248324,0.7486962999751676
51059482502,2866,0.7236566643405443,0.016050244242847175,0.2184228890439637,0.03035589672016748,0.042219120725750174,0.07745987438939288,0.09385903698534542,0.07780879274249826,0.030704815073272853,0.07152826238660154,0.16503838101884158,0.18422889043963714,0.09351011863224006,0.0680390788555478,0.07815771109560363,0.009769713886950453,176912,0.015432098765432098,0,0.01131687242798354,0.009259259259259259,0.01646090534979424,0.05246913580246913,0.06584362139917696,0.22839506172839505,0.19547325102880658,0.4053497942386831,0.005661348430262481,0.004117344312918168,0.0761708697889861,0.11013896037056099,0.06690684508492023,0.37004632012352034,0.3669583118888317,0.9902213072568193,0.737004632012352,0.9557522123893806,0.04424778761061947,0,0,0.8847736625514403,0.11522633744855967
51059482503,4858,0.6051873198847262,0.044462741869081925,0.3137093454096336,0.06566488266776452,0.04363935776039522,0.077192260189378345,0.10992177850967476,0.06442980650473445,0.04672704816797036,0.06957595718402634,0.14429806504734458,0.19802387813915193,0.092013174145739,0.07451626183614657,0.04878550843968711,0.03087690407575134,197600,0.02308707124010554,0.010554089709762533,0.009894459102902375,0.017150395778364115,0.021108179419525065,0.02704485488126649,0.052770448548812667,0.1879947229551451,0.1662269129287599,0.4841688654353562,0.008445417578980294,0.007507037847982484,0.07194244604316546,0.08382858930247107,0.046606193306224585,0.3647169221144823,0.4169533938066938,0.9840475445730372,0.7816703159211761,1,0,0,0,0.9228232189973615,0.07717678100263853
51059482504,5045,0.663230921704658,0.034489593657086225,0.2404360753221011,0.12210109018830526,0.024777006937561942,0.059861248761149656,0.08979187314172447,0.09098116947472745,0.049554013875123884,0.06005946481665015,0.12130822596630327,0.17879088206144697,0.1288404360753221,0.0796828543111992,0.0846382556987116,0.017641228939544104,202313,0.019789734075448363,0,0,0.006184291898577613,0.009894867037724181,0.03463203463203463,0.0575139146567718,0.1663574520717378,0.19418676561533704,0.5114409400123686,0.015914351851851853,0.009548611111111112,0.07146990740740741,0.046296296296296294,0.04369212962962963,0.4019097222222222,0.41116898148148145,0.9745370370370371,0.8130787037037037,0.9871794871794872,0.01282051282051282,0,0,0.9505256648113791,0.049474335188620905
51059482601,7189,0.5828348866323549,0.02601196272082348,0.381972457921825,0.11030741410488246,0.05744888023369036,0.0799833078314091,0.07553206287383503,0.07817498956739463,0.049798302962859926,0.10279593823897622,0.16107942690221172,0.16469606343024065,0.08318264014466546,0.0664904715537627,0.05216302684657115,0.023925441646960633,163636,0,0,0.00684931506849315,0.023972602739726026,0.047517123287671235,0.06592465753424658,0.05736301369863014,0.2538527397260274,0.16138698630136986,0.3831335616438356,0.011608273533136345,0.012241452089489235,0.11629379485014774,0.1260025327142254,0.0599409033347404,0.3279864921907978,0.3459265512874631,0.9761502743773744,0.6739130434782609,0.9844079224610198,0.015592077538980193,0.019,0,0.8394691780821918,0.1605308219178082
51059482602,7404,0.45002701242571586,0.06658562938951917,0.40559157212317665,0.03146947595894111,0.041329011345218804,0.08333333333333333,0.09238249594813615,0.06874662344678552,0.03146947595894111,0.0846839546191248,0.13195569962182604,0.1786871961102107,0.08414370610480822,0.06212857914640735,0.08603457590491626,0.035926526202052944,174565,0.014607679465776294,0,0.03380634390651085,0.012103505843071787,0.012520868113522538,0.06803005008347246,0.07971619365609349,0.18489148580968282,0.21786310517529214,0.3764607679465776,0.006528189910979229,0.011869436201780416,0.10820969337289812,0.0973293768545994,0.042729970326409496,0.39841740850642926,0.3349159248269041,0.9816023738872404,0.7333333333333333,0.9759674134419551,0.024032586558044806,0.006,0,0.8973288814691152,0.10267111853088481
51059490101,5631,0.6252885810690819,0.11063754217723318,0.21807849405079027,0.13159296750133193,0.03782631859350027,0.07529746048659208,0.05451962351269757,0.09003729355354288,0.0701473983306695,0.1248446101935713,0.11383413248090925,0.15734327828094477,0.08240099449476114,0.0660628662759723,0.07174569348250755,0.03391937488900728,133598,0.019543973941368076,0.06026058631921824,0.01248642779587405,0.046145494028230184,0.04234527687296417,0.0727470141150923,0.10640608034744843,0.23941368078175895,0.15906623235613462,0.24158523344191096,0.03408190224570674,0.03672391017173052,0.1011889035667107,0.1891677675033025,0.07529722589167767,0.3130779392338177,0.25046235138705414,0.9291941875825628,0.5635402906208719,0.9951377633711507,0.004862236628849271,0,0,0.6775244299674267,0.32247557003257327
51059490103,6631,0.7075855828683456,0.04388478359221837,0.08520585130447897,0.39466143869702913,0.08792037400090484,0.06409289699894435,0.09123812396320313,0.07193485145528578,0.05323480621324084,0.09802443070426783,0.15849796410797767,0.15608505504448802,0.0761574423163927,0.05987030613783743,0.0554969084602624,0.018096817976172522,109345,0.022294725394236,0.01957585644371941,0.03425774877650897,0.021750951604132682,0.07286568787384448,0.14301250679717237,0.15823817292006526,0.16693855356171833,0.14301250679717237,0.21805328983143013,0.04536771728748806,0.07020057306590258,0.18553008595988538,0.13968481375358166,0.08022922636103152,0.31924546322827124,0.15974212034383956,0.8844317096466093,0.4789875835721108,0.9913746630727763,0.00862533692722372,0,0,0.7982599238716693,0.20174007612833061
